im_id,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,visual,gt
COCO_train2014_000000324006.jpg,fo,60,ro,po,ed,of,eo,do,bo,go,ballplayer,of
COCO_train2014_000000324580.jpg,vi,ni,tv,nv,lv,vin,iv,rv,nj,ri,street,n
COCO_train2014_000000325040.jpg,shaiken,shaken,shailen,shalken,shaikan,sharken,shaikon,shamen,shaikun,NA-,soccer,shaiken
COCO_train2014_000000325145.jpg,xiii,xii,xlii,xil,xli,kill,xti,ril,xm,xi,analog,xii
COCO_train2014_000000325215.jpg,printing,frinting,prenting,pirinting,printer,pining,printings,rrinting,brinting,mrinting,motor,printing
COCO_train2014_000000325569.jpg,c,g,e,d,a,2,5,o,s,ed,crash,qbe
COCO_train2014_000000325932.jpg,pr,pee,par,bell,pres,belle,spine,belled,personalize,spiritualistic,vending,199
COCO_train2014_000000326201.jpg,stop,tsip,toti,toip,ftop,etop,ttop,siop,tetp,NA-,traffic,stop
COCO_train2014_000000326508.jpg,ls,lis,lsa,isl,las,js,is,131,lys,ils,ballplayer,19
COCO_train2014_000000326663.jpg,6,c,g,e,s,o,5,a,i,co,vault,viii
COCO_train2014_000000326690.jpg,cent,gen,cch,rem,cert,ech,ced,cere,dem,cen,minivan,cem
COCO_train2014_000000326849.jpg,liltie,little,liltle,ilite,itile,hitle,illicit,hittie,bittie,ilitie,coffee,little
COCO_train2014_000000327299.jpg,c,o,6,u,d,a,t,r,v,l,tennis,corp
COCO_train2014_000000327318.jpg,t,ti,td,ts,tl,tu,tv,r,tn,it,trolleybus,t
COCO_train2014_000000327338.jpg,re,ie,18,ro,36,180,16,10,le,165,fountain,joe
COCO_train2014_000000327766.jpg,leo,lei,lo,le,loo,lc,log,loi,loc,leg,ambulance,of
COCO_train2014_000000327841.jpg,sobin,solids,schizo,solute,soling,solidarity,sabin,solves,sobrin,schlesing,trailer,sohn
COCO_train2014_000000327860.jpg,lt,ltd,lei,lit,ill,it,lii,ie,let,llb,torch,let
COCO_train2014_000000328223.jpg,pr,ph,fill,pill,ch,pin,pi,rill,ri,pit,passenger,ruta
COCO_train2014_000000328270.jpg,pacified,mantel,paoled,maoist,money,paginate,raciest,manifest,racier,pacier,pizza,protect
COCO_train2014_000000328732.jpg,ti,tn,til,in,tin,ri,ni,td,tii,mi,snorkel,tri
COCO_train2014_000000329097.jpg,collier,colliery,convent,contractile,reversion,converse,controvert,controverting,conventionalize,controversial,wing,n450sr
COCO_train2014_000000329105.jpg,stop,ttop,itop,etop,ftop,5top,stap,ptop,tipo,NA-,gas,stop
COCO_train2014_000000329339.jpg,ag,ad,ac,ra,ab,as,ro,aa,ar,ea,trolleybus,43
COCO_train2014_000000329553.jpg,contraction,controverting,contractions,controversial,overcompensate,overcompensation,conversationalist,transitional,constriction,transcendentalist,birdhouse,12
COCO_train2014_000000329664.jpg,ball,bell,blal,bali,bail,boll,dall,blll,bill,bale,scoreboard,ball
COCO_train2014_000000329817.jpg,juvenile,julep,julianne,jaywalker,javanese,julius,julienne,june,jumbo,jules,ballplayer,jovem
COCO_train2014_000000330472.jpg,hoo,hon,foot,hone,hook,look,root,horse,fort,foots,paddle,nor
COCO_train2014_000000330649.jpg,spa,spo,spc,gpo,ppo,epa,ppc,500,69,NA-,police,spa
COCO_train2014_000000330806.jpg,6,5,8,g,0,b,o,s,61,e,ballplayer,6
COCO_train2014_000000330824.jpg,1,il,d,l,11,li,ll,j,i,u,racket,1
COCO_train2014_000000330862.jpg,9,s,3,8,52,25,2s,x,2,28,crash,4
COCO_train2014_000000330952.jpg,xian,xis,xiii,xians,ais,sins,sids,bids,shad,bide,crutch,ia
COCO_train2014_000000331119.jpg,dz,cz,ga,ra,62,61,ba,oz,63,az,african,w
COCO_train2014_000000331266.jpg,s,ss,5,c,cs,8,gs,g,sc,si,laptop,subway
COCO_train2014_000000331588.jpg,sea,seas,salt,scar,care,scale,cares,season,seasonal,seasonably,confectionery,mars
COCO_train2014_000000331738.jpg,dy,px,py,pr,ox,op,pp,pi,po,or,wing,9739
COCO_train2014_000000331832.jpg,cc,ct,ch,cr,co,oct,ca,cu,coll,col,carton,cola
COCO_train2014_000000331919.jpg,attended,attacked,astrakhan,astray,anticancer,antitank,integrate,allegating,alternating,attentive,boathouse,aztecs
COCO_train2014_000000332078.jpg,red,hed,res,fed,bed,real,abel,rose,flood,resole,pickup,f250
COCO_train2014_000000332543.jpg,away,4thy,4was,4u2wat,4wa,4uway,4th,avail,4yway,aviay,street,4
COCO_train2014_000000332767.jpg,22,25,zz,12,zzz,52,ze,122,23,az,ballplayer,19
COCO_train2014_000000333040.jpg,5,s,d,6,9,o,3,g,u,NA-,ballplayer,5
COCO_train2014_000000333134.jpg,36,30,50,33,52,53,31,59,35,63,spatula,3
COCO_train2014_000000333258.jpg,lacosic,lacoste,lacosis,lacosie,lacosit,lacoest,lacosse,laco,lacoses,lacocis,racket,lacoste
COCO_train2014_000000333356.jpg,book,booh,boob,bool,boor,boon,eook,boot,bodk,boak,bullet,book
COCO_train2014_000000333407.jpg,d,b,x,r,o,2,c,5,l,t,sussex,od
COCO_train2014_000000333613.jpg,m,e,ed,ex,ar,ri,li,ra,re,di,toilet,some
COCO_train2014_000000333687.jpg,insurance,misurane,masurance,misunane,mesuranc,msurance,musurane,mesurang,mcusing,mcusanize,racket,insurance
COCO_train2014_000000333922.jpg,adjective,adventist,adventured,adventure,advented,adjeted,adverbial,adyens,advertise,doters,crutch,adventure
COCO_train2014_000000334032.jpg,hobblers,blockbear,wobbliness,rebellions,dibbled,blobbed,blockaders,liberalized,liberates,liberalizations,umbrella,bluebell
COCO_train2014_000000334362.jpg,xerox,xorex,xrefx,kerox,xcrox,xrex,xorek,xirod,xirop,xirook,racket,xerox
COCO_train2014_000000334364.jpg,calcine,calcone,calcutt,catone,calione,calculi,callower,calcining,catching,catons,restaurant,calzone
COCO_train2014_000000334441.jpg,soak,boar,sav,soar,soun,sour,scar,scot,boot,save,moped,signal
COCO_train2014_000000334473.jpg,muu,vulva,mum,muv,mutual,wury,mull,wavy,muvil,muddy,ballplayer,adidas
COCO_train2014_000000334603.jpg,bioko,blokes,bioker,blocks,biopics,blotch,buokers,bickers,blotte,bioken,patio,blokes
COCO_train2014_000000334723.jpg,dem,deny,dec,dea,dead,devi,dear,depo,deposit,devote,ballplayer,dodgers
COCO_train2014_000000334787.jpg,133,131,183,33,136,13,188,135,181,139,airship,138
COCO_train2014_000000334950.jpg,drink,drinks,prink,prinks,brink,drimk,orink,driven,doinks,drench,fire,drinks
COCO_train2014_000000334995.jpg,milked,hello,hoked,liked,lilted,holker,rollick,holler,lollop,moldova,wine,mikot
COCO_train2014_000000335027.jpg,backs,access,books,scolds,scalini,scale,scalier,scalar,scales,scribe,speedboat,cocktails
COCO_train2014_000000335110.jpg,2,s,25,ss,d,2s,22,20,ds,josef,racket,sap 
COCO_train2014_000000335316.jpg,uccello,seraphs,weapons,gerardo,ceramists,servicing,leveraging,underpays,ceramicist,ceramicists,restaurant,graphy
COCO_train2014_000000335321.jpg,hill,hell,mill,hint,holly,hilt,hold,hall,elitist,hollie,bicycle-built-for-two,high
COCO_train2014_000000335323.jpg,joss,jogs,jose,joes,yogas,joses,yogis,jobs,yoges,jesos,warplane,j
COCO_train2014_000000335362.jpg,guinness,guinne,guinny,gunny,guinna,guinnes,gulme,guinn,guinis,guinning,burrito,guinne
COCO_train2014_000000335366.jpg,unclad,underlie,ulcerate,undated,linden,underclass,whacked,unclearer,undercharge,undercharging,jean,miracle
COCO_train2014_000000335500.jpg,8,a,e,s,2,g,c,6,3,5,spatula,dr
COCO_train2014_000000335717.jpg,son,sons,sous,sony,soils,soms,sens,sun,solis,sonia,stage,sopen
COCO_train2014_000000335902.jpg,m,vm,tv,mr,my,vt,w,vv,tr,try,recreational,w
COCO_train2014_000000335914.jpg,sa,rs,si,ss,5a,rsi,xi,s,as,ks,comic,5
COCO_train2014_000000336445.jpg,louis,dolly,collies,collins,touring,doubly,polling,politico,dollie,polio,street,omj
COCO_train2014_000000336576.jpg,killed,hold,killer,hillel,haled,hollie,hillary,hall,kindly,hallow,academic,mbiela
COCO_train2014_000000336887.jpg,coin,gain,going,gonk,gonna,colly,golly,gonn,com,cam,mobile,going
COCO_train2014_000000337638.jpg,p,x,pp,d,ps,xp,s,rp,o,lp,web,a
COCO_train2014_000000337761.jpg,bolt,col,coll,bull,ball,bur,hold,holly,boll,balls,cornet,dell
COCO_train2014_000000337975.jpg,25,22,dep,de,pe,ps,dp,del,le,den,ballplayer,de
COCO_train2014_000000338189.jpg,droppings,grouping,droppers,grounds,convents,composes,conversions,complicates,composites,compositors,boathouse,rethize1045
COCO_train2014_000000338214.jpg,exit,exil,enit,exti,ekit,exli,ent,exul,emi,enlis,plunger,exit
COCO_train2014_000000338321.jpg,train,tran,trin,tarn,trini,trina,tainan,tam,tann,trad,analog,train
COCO_train2014_000000338642.jpg,sens,serifs,serve,seiners,servi,spirits,senna,service,seniors,servile,remote,series
COCO_train2014_000000338972.jpg,call,cta,catt,cmi,cutlet,cull,citing,clint,catal,callie,minibus,fowell
COCO_train2014_000000339189.jpg,p,po,pp,6,r,pr,g,pc,pa,pe,ski,shark
COCO_train2014_000000339211.jpg,bb,bs,52,by,br,bbs,bo,ho,bolt,bri,oboe,fire
COCO_train2014_000000339454.jpg,lile,lie,ile,ille,ilia,lille,lill,life,lillie,ilk,butcher,life
COCO_train2014_000000339589.jpg,smeter,moter,sheree,thereto,emeter,tomer,conette,cometed,therein,comete,jinrikisha,meter
COCO_train2014_000000340252.jpg,canada,canaan,canaoa,conada,camada,canadas,canala,canana,ganada,candad,airliner,canada
COCO_train2014_000000340375.jpg,drive,drivie,prive,dryve,dreve,brive,orive,irivie,irive,dirve,street,drive
COCO_train2014_000000340406.jpg,ibe,136,lbb,lbe,lbs,bb,jb,mb,kb,hb,unicycle,
COCO_train2014_000000340602.jpg,delivered,deliveries,deliverab,deliveror,deliverie,deliverol,deliverable,delivery,delivers,delired,shovel,13b
COCO_train2014_000000340659.jpg,rn,rill,rtd,roll,rid,rel,rei,rail,pro,prick,wok,shells
COCO_train2014_000000340736.jpg,civ,clvi,cit,ctv,ctu,cu,cur,cin,cut,ctn,grocery,city
COCO_train2014_000000340763.jpg,bucolic,buckle,buchen,lucites,lucite,duchie,bugler,duches,ductile,lucifer,disk,ducati
COCO_train2014_000000341061.jpg,joyou,joyless,joyrod,voyago,joyous,volta,joying,joystick,yoko,joyner,grocery,tokyo
COCO_train2014_000000341328.jpg,sassiest,sasses,sassier,sissiest,sistiness,sparsest,essences,spirituous,sensors,spineless,plastic,aperiti
COCO_train2014_000000341359.jpg,x,s,8,c,k,r,e,a,o,d,bib,chocolate
COCO_train2014_000000341916.jpg,express,cypress,croppiness,oxpress,croppings,dipresses,dippers,choreas,expresss,cxpricales,airliner,express
COCO_train2014_000000342130.jpg,wired,whoop,wilder,whorl,widow,wispier,window,wiped,wiper,whipped,desk,word
COCO_train2014_000000342417.jpg,mike,wike,nike,muke,mile,mire,silken,make,like,wile,library,mike
COCO_train2014_000000342478.jpg,22,2,z,52,zzz,23,25,28,ze,za,banana,dole
COCO_train2014_000000342495.jpg,6,g,c,5,s,8,3,e,o,i,paddle,surf
COCO_train2014_000000342583.jpg,oo,o,co,go,q,0,lo,c0,vo,o0,garbage,6
COCO_train2014_000000342807.jpg,or,op,ob,cr,co,oct,cos,collie,collateral,collectivist,restaurant,m
COCO_train2014_000000342963.jpg,c,s,e,q,g,o,r,u,t,ts,pajama,cola
COCO_train2014_000000343322.jpg,evince,evilne,eville,evillest,curvy,event,ewing,eviler,evildo,evils,trolleybus,canyena
COCO_train2014_000000343470.jpg,bs,bb,bo,bi,b,be,rb,eb,bl,bc,ski,36
COCO_train2014_000000343880.jpg,cares,caress,caressed,cardinally,carpetbagged,careerist,personalize,personalized,concertize,carpetbagger,printer,wr
COCO_train2014_000000344051.jpg,court,consul,consuls,courted,counteract,courtesy,counters,counter,countered,courtlier,microwave,samsung
COCO_train2014_000000344280.jpg,morera,morero,morers,moreo,moreou,moreon,moreish,moreis,moreol,moreov,analog,morera
COCO_train2014_000000344629.jpg,vg,vs,ye,vi,vp,vc,vb,ys,v,vd,crayfish,vp
COCO_train2014_000000344644.jpg,counterrevolutionary,compartmentalization,counterargument,contemporaneously,housewarmings,noncontributory,noncommercials,counterbalance,countersignatures,intercommunication,swimming,christopherallisonp
COCO_train2014_000000345009.jpg,bolton,bottom,booting,boston,bobtail,booths,boating,boding,bobting,bottle,speedboat,80
COCO_train2014_000000345024.jpg,crummy,crumby,crowned,crumpet,crunchy,commit,crowne,centrally,crummier,crumminess,wall,legumes
COCO_train2014_000000345084.jpg,loo,moo,roo,hoo,koo,noo,ioo,ion,iod,goo,street,koo
COCO_train2014_000000345152.jpg,54,bl,gl,li,llb,ell,sl,ll,kill,ella,bullet,virgin
COCO_train2014_000000345602.jpg,gee,geezer,feed,gene,feat,gees,fear,geese,special,generalize,bakery,happy
COCO_train2014_000000345635.jpg,his,lips,tips,hie,mis,life,hips,hes,lies,hies,triceratops,it
COCO_train2014_000000345648.jpg,55,65,ss,631,53,85,557,358,bs,gs,streetcar,552
COCO_train2014_000000345658.jpg,stop,jtop,stap,ttop,toti,stdp,jetp,jeop,jots,NA-,street,stop
COCO_train2014_000000345719.jpg,res,es,fes,cs,se,rs,ts,ge,cg,reg,alp,gs
COCO_train2014_000000345997.jpg,lc,le,lee,leo,lce,lea,lcc,lcs,lec,lct,ballplayer,lee
COCO_train2014_000000346270.jpg,denationals,demanding,objurgations,objurgation,obviations,obligations,objacking,denzatic,denational,objections,miniskirt,8
COCO_train2014_000000346344.jpg,na,nd,rn,nq,no,nn,md,m,ra,ne,traffic,no
COCO_train2014_000000346468.jpg,5,s,3,9,2,x,1,52,b,d,parachute,sa
COCO_train2014_000000346521.jpg,gulcos,gulco,culottes,culots,culos,culoss,ouzos,ouleas,culver,gulcons,ballplayer,orioles
COCO_train2014_000000346550.jpg,quicksteps,quizzically,quicksands,quintessence,quicksilver,quiescence,ounces,quietened,quietness,quislings,notebook,pnchstock
COCO_train2014_000000346785.jpg,rn,rm,rtd,rite,min,rin,ma,rot,rind,riot,traffic,carly
COCO_train2014_000000347359.jpg,brooklyn,brooklyr,brooking,grooking,drookily,rrookly,brooklym,brooklyt,broaklyn,brooklyl,unicycle,brooklyn
COCO_train2014_000000347715.jpg,rb,bo,bb,bs,gb,rs,cb,ro,col,co,parking,390
COCO_train2014_000000347736.jpg,photography,phatagary,photagraphy,phatagarly,phataganty,photogrephy,photogrophy,philanthropy,phatagantly,phatagarith,triceratops,photography
COCO_train2014_000000347878.jpg,engine,eening,ignacio,rengine,egging,encing,eggne,lengthe,igniging,renging,fire,engine
COCO_train2014_000000347948.jpg,52,32,25,33,23,83,28,35,75,31,trolleybus,38
COCO_train2014_000000347962.jpg,ct,ci,gt,gi,cl,rt,cr,qt,gil,cu,moped,seth
COCO_train2014_000000348206.jpg,pie,pi,ho,pic,hell,pit,pin,lin,lilo,help,electric,215
COCO_train2014_000000348370.jpg,i,6,5,s,c,eli,ell,incompatibly,incompatibilities,inconsiderately,scuba,custom
COCO_train2014_000000348593.jpg,nsi,lsat,rsi,ms,nsl,mst,oslo,lssa,lsa,isla,dishwasher,757
COCO_train2014_000000348639.jpg,mb,ibiz,180,1819,iby,131,1311,1826,nbz,18th,electric,1182
COCO_train2014_000000348719.jpg,bobs,bole,blob,bier,bies,bibs,blea,boise,bob,bloo,recreational,66188
COCO_train2014_000000349204.jpg,immense,banner,banners,immortals,immerse,immerses,immoral,breathers,branders,beneficent,fire,london 
COCO_train2014_000000349390.jpg,zoos,2008,2002,zoom,2009,zoob,2204,zoolog,zool,2000,streetcar,2005
COCO_train2014_000000349475.jpg,ch,ca,co,cl,col,zing,coll,zinc,zine,call,airliner,united
COCO_train2014_000000349793.jpg,await,awing,award,awning,awnings,awake,invitation,avion,awars,antis,golfcart,wmg
COCO_train2014_000000350191.jpg,summer,swmmer,summitr,symmer,summar,summier,simmer,summor,sumner,NA-,teddy,summer
COCO_train2014_000000350335.jpg,unimplementable,uncomplicatedly,unscrupulously,unconventionally,underpayment,compartmentalizes,contemplatively,underprivileged,counterrevolutionary,unstopping,bannister,photography
COCO_train2014_000000350449.jpg,committeeman,commutators,commutations,contractions,contraction,commutation,communication,controverting,commentators,communicator,unicycle,acqunmar
COCO_train2014_000000350510.jpg,cd,ed,cl,ci,cb,ch,cf,ca,di,co,piggy,pepsi
COCO_train2014_000000350549.jpg,c,a,e,b,d,o,r,i,5,co,can,stainless
COCO_train2014_000000350852.jpg,pilot,pliot,pitot,pliat,pllot,plot,pliet,pilat,plier,phil,dock,pilot
COCO_train2014_000000350889.jpg,chase,johann,ochas,johana,johane,jamas,gamas,crass,canase,janace,traffic,chase
COCO_train2014_000000350969.jpg,seawards,seamanship,sealants,seamans,seamons,seafarers,seaworld,seamuns,searches,NA-,cheetah,segraves
COCO_train2014_000000351033.jpg,by,bv,bl,lvi,lv,bw,br,bi,bb,ly,great,by
COCO_train2014_000000351036.jpg,sparkle,sparkler,sparkled,specifier,participle,persisted,personalize,personified,specialized,participate,barrow,zooyork
COCO_train2014_000000351239.jpg,phy,liby,lohe,loby,lolly,loh,rhy,loly,laby,lyle,racket,phy
COCO_train2014_000000351240.jpg,22,25,ex,xx,vv,va,ye,zest,xxi,very,ballplayer,cervemak
COCO_train2014_000000351352.jpg,la,lo,bo,do,ho,co,ba,li,coll,col,warplane,49
COCO_train2014_000000351382.jpg,photography,phonograph,phosphoric,photocopy,photogenic,phonography,photogenically,photogenicy,phonology,phoenician,warplane,photography
COCO_train2014_000000351654.jpg,c,s,e,g,o,a,d,6,i,ie,bakery,cake
COCO_train2014_000000351749.jpg,es,bs,ed,est,b,bo,631,bb,ba,essen,ballplayer,352
COCO_train2014_000000351796.jpg,sieve,stern,slew,stew,stein,stella,steve,stem,sienna,stere,trifle,steve
COCO_train2014_000000351841.jpg,cinch,cinder,cypres,cynic,cider,craze,cine,cubic,cindy,cyber,moped,cjq
COCO_train2014_000000351850.jpg,5,6,s,2,3,8,15,4,l,25,racket,black
COCO_train2014_000000352107.jpg,cr,lp,tr,le,ch,cp,li,la,lip,cl,minivan,the
COCO_train2014_000000352236.jpg,summons,summits,scanners,scrummages,common,summon,soundless,summations,summarizes,summation,traffic,2009jjp
COCO_train2014_000000352313.jpg,evere,cister,caster,sieve,custer,essie,evene,costed,costa,steele,parking,systec
COCO_train2014_000000352357.jpg,inning,lamina,form,dink,lank,lonnie,dinn,minim,shin,shirr,dining,earth
COCO_train2014_000000352427.jpg,x,n,d,r,m,a,s,v,o,l,rugby,1
COCO_train2014_000000352709.jpg,wok,wax,mix,nuked,vow,vixen,nuke,vix,novas,wink,academic,wnp
COCO_train2014_000000353460.jpg,60,20,50,617,coll,go,ro,or,col,gill,bullet,201
COCO_train2014_000000353461.jpg,frissons,grass,gross,gasses,crisco,fissure,cassos,stash,crisscres,crisscros,umbrella,boss
COCO_train2014_000000353589.jpg,bs,sb,bb,ss,so,sa,ba,sl,slo,sill,soccer,6
COCO_train2014_000000353608.jpg,r,l,t,c,k,o,i,p,v,f,cassette,tv
COCO_train2014_000000353663.jpg,win,villi,wi,vim,van,wm,vin,vuln,vial,vilnius,shoe,killin
COCO_train2014_000000353993.jpg,pedestria,pedestrian,pedestriad,pedestrias,pedestrial,pedestriae,pedestriaa,pedestriac,pede,paderews,gas,pedestria
COCO_train2014_000000353994.jpg,ar,er,ed,50,dr,60,52,ad,em,gr,racket,3d
COCO_train2014_000000354045.jpg,extremer,bather,batter,barren,barberries,batterer,battering,extract,backbiter,barbarize,banana,apples
COCO_train2014_000000354225.jpg,ob,1,63,2,61,oz,3,91,8,95,lens,b
COCO_train2014_000000354248.jpg,rv,av,ky,ry,hy,ny,kn,ava,ave,avil,cinema,ave
COCO_train2014_000000354309.jpg,wa,win,wia,wit,via,twa,ww,wi,wil,will,cowboy,wta
COCO_train2014_000000354429.jpg,c,5,6,0,o,t,v,7,l,d,motor,bv57
COCO_train2014_000000354718.jpg,showming,showmen,showmens,showmine,showtime,showered,showines,showering,showment,showfield,trailer,showtime
COCO_train2014_000000354819.jpg,2,3,7,z,5,6,4,8,x,52,wreck,av
COCO_train2014_000000355050.jpg,colorado,golorado,golorade,goldrach,goldraca,goldrata,goldraco,golding,goldrato,goldraga,punching,colorado
COCO_train2014_000000355116.jpg,hygienic,injection,hygienically,huggins,mugging,wigging,wogged,wiggling,imposing,injoored,warplane,ngs
COCO_train2014_000000355161.jpg,si,sj,sl,sb,sv,54,sd,sf,51,NA-,traffic,st
COCO_train2014_000000355194.jpg,sea,sen,seed,spat,spar,spit,speck,spire,speed,specifier,patio,cafe
COCO_train2014_000000355727.jpg,rio,nu,rip,rue,lie,m,ale,nip,plea,blear,laptop,flip
COCO_train2014_000000356116.jpg,6,8,61,69,9,63,5,54,g,3,maillot,iieed
COCO_train2014_000000356159.jpg,lismought,insinuation,isinglasand,ilstedones,insmorcer,mismonoch,insinuotically,mismonock,mismonoco,isingrado,paddle,ismono
COCO_train2014_000000356384.jpg,c,s,g,q,e,9,a,6,o,2,bathing,tute
COCO_train2014_000000356449.jpg,obliging,ohioans,obligates,obliges,ghoulish,ghosting,chignon,obligate,obligated,ohioan,space,ulightme
COCO_train2014_000000356824.jpg,samules,samuels,samillas,samiles,samilias,sanitizes,samiels,samylas,samales,NA-,racket,samuels
COCO_train2014_000000356851.jpg,5,3,6,8,52,p,b,9,r,x,snowplow,2
COCO_train2014_000000357010.jpg,2,6,5,3,8,7,0,o,b,4,computer,in
COCO_train2014_000000357059.jpg,riga,raga,rica,raca,righ,rigid,race,raci,rich,roga,butcher,riga
COCO_train2014_000000357739.jpg,terrier,tarter,torrent,torrid,lerred,tortes,terrence,leried,torter,torterl,school,t
COCO_train2014_000000357933.jpg,damaing,damania,damaric,damasks,damaans,damani,damaging,damading,damaniz,damaens,dining,damariz
COCO_train2014_000000358176.jpg,q,qq,qw,go,qu,dq,gd,qo,90,10,ballplayer,w
COCO_train2014_000000358189.jpg,arriva,arrive,parring,arriving,garria,darrin,aarina,parrying,aprils,arriville,trolleybus,arriva
COCO_train2014_000000358312.jpg,cx,ck,ex,cr,cq,re,xe,rc,qr,rx,grocery,or
COCO_train2014_000000358405.jpg,g,e,c,f,q,z,6,a,i,s,hand,a
COCO_train2014_000000358620.jpg,rennic,remine,reninc,remix,remic,remite,renine,remind,remit,rening,vase,rennie
COCO_train2014_000000358724.jpg,ll,il,d,id,li,i,ly,l,v,12,fire,12
COCO_train2014_000000358730.jpg,undoes,undos,hides,modes,widos,hinds,woods,lindos,modus,unbos,school,unidos
COCO_train2014_000000358836.jpg,nikon,mikoyan,mikout,nikola,nikolai,mikowa,alkaloid,nuked,nixon,mixons,studio,nikowe
COCO_train2014_000000359030.jpg,may,nay,long,any,min,ava,land,lowly,lama,lang,traffic,only
COCO_train2014_000000359037.jpg,gs,ss,95,bs,fs,ps,89,69,99,rs,printer,ge
COCO_train2014_000000359253.jpg,2,22,z,25,23,4,21,12,2c,2t,miniskirt,m
COCO_train2014_000000359472.jpg,tu,cu,lu,gui,cut,cur,coll,col,con,curl,street,welt
COCO_train2014_000000359868.jpg,sp,sa,state,start,collie,collies,collate,collier,contraction,collectivist,hotdog,tomato
COCO_train2014_000000359908.jpg,o,x,r,c,v,l,d,a,s,e,water,r
COCO_train2014_000000360066.jpg,fish,eish,sish,pish,hish,rish,bish,flsh,ish,iish,jinrikisha,fish
COCO_train2014_000000360126.jpg,by,ly,ty,lyd,lyo,ivy,ioy,dy,lyly,lyr,cheeseburger,by
COCO_train2014_000000360152.jpg,contractile,presenter,participle,participate,participator,participated,participates,participating,contemplative,discontinuation,coil,f
COCO_train2014_000000360408.jpg,l,i,b,t,k,r,h,il,li,1,medicine,
COCO_train2014_000000360424.jpg,28,beg,be,ge,co,ba,de,ke,he,bog,baseball,ra
COCO_train2014_000000360869.jpg,broadway,bradaway,breadway,broadways,braadway,broadvay,broodway,broedway,broadwoy,broadweal,moving,broadway
COCO_train2014_000000361088.jpg,chicagoa,chicagoas,chicagois,chicagoes,chicagoal,chicagos,chicagoae,chicagoo,chicagod,chicagoac,web,chicago
COCO_train2014_000000361136.jpg,yard,zara,vara,tara,zira,yaka,year,zera,viar,vira,umbrella,zara
COCO_train2014_000000361208.jpg,rn,ln,br,nr,yn,ra,yr,ya,rx,in,streetcar,ay
COCO_train2014_000000361460.jpg,12,ll,li,le,il,te,14,tl,ti,fl,paddle,19
COCO_train2014_000000361475.jpg,c,e,es,6,cs,g,gs,b,co,cc,croquet,hero
COCO_train2014_000000361593.jpg,bernese,bermuda,benefice,benefit,berters,bettered,benetton,bemoan,berried,bereave,microwave,buitoni
COCO_train2014_000000361939.jpg,wander,wrangler,wangler,wangle,wannabe,wanda,wanted,weanie,wanner,wanabar,breakwater,wrangle
COCO_train2014_000000362067.jpg,brands,bronds,braids,brambs,brand,brends,brancs,brahds,brinds,branos,trailer,brands
COCO_train2014_000000362282.jpg,tram,trans,itam,timan,tiana,tran,timar,limn,transit,transl,umbrella,tram
COCO_train2014_000000362309.jpg,dominion,donning,downion,donnino,downing,donnina,downinn,donnind,donnin,donizot,trolleybus,dominion
COCO_train2014_000000362318.jpg,cs,cc,rs,ct,tc,ts,sc,te,co,re,stretcher,csa
COCO_train2014_000000362936.jpg,viz,vez,diz,udz,dez,vd,liz,liza,wez,ddz,african,t972
COCO_train2014_000000362973.jpg,handout,hardon,human,hellos,haltered,hallooing,hardier,halloos,halloo,hallowed,school,thruxton
COCO_train2014_000000363014.jpg,ale,hel,141,az,lel,aze,hz,14,ilet,lei,ballplayer,14
COCO_train2014_000000363028.jpg,squibb,squawkers,squid,squawks,squabblers,squalliest,squarest,squidgy,squabbler,squatter,crossword,time
COCO_train2014_000000363353.jpg,iryanin,iryanil,iryanille,pryain,iryant,fryers,iryann,tryand,fryans,pryant,horse,ryanair
COCO_train2014_000000363410.jpg,meatloaf,meatball,mestizos,meations,meatiest,medicate,megaton,mentality,mentalist,meatpack,sliding,meatloaf
COCO_train2014_000000363829.jpg,cs,ss,sc,cc,co,ca,sa,sta,coll,collie,racket,w
COCO_train2014_000000363880.jpg,oo,ro,80,60,go,od,do,co,so,o,pizza,26
COCO_train2014_000000363987.jpg,ox,sv,ov,ux,vo,oy,va,bx,yx,w,racket,2
COCO_train2014_000000364198.jpg,goo,soot,boo,coo,sos,cos,sour,soak,scot,soar,mountain,blade
COCO_train2014_000000364251.jpg,61,6,cl,60,ge,cf,gl,6t,fl,gi,shovel,decathlon
COCO_train2014_000000364420.jpg,oak,qak,cak,calk,cal,gal,qal,olk,cals,oal,park,oak
COCO_train2014_000000364941.jpg,te,ie,le,fe,ue,ve,re,be,ee,ke,racket,te
COCO_train2014_000000365027.jpg,provost,pravos,pravda,prowos,prevoed,prawns,prevent,prevael,prowess,pravost,minibus,prevost
COCO_train2014_000000365032.jpg,seagy,sealy,seasy,seaty,segay,seacy,seamy,seaby,seaily,NA-,bubble,seagy
COCO_train2014_000000365320.jpg,cs,cg,ce,c,gs,os,cd,es,cc,co,ballplayer,cs
COCO_train2014_000000365344.jpg,q,c,g,o,t,6,r,s,e,l,unicycle,my
COCO_train2014_000000365507.jpg,e,p,c,g,f,6,le,ie,b,r,mouse,energy
COCO_train2014_000000365631.jpg,gas,aas,gays,gags,gazs,gals,cas,cass,gaas,casa,street,gas
COCO_train2014_000000365657.jpg,contraction,contractions,transcribe,controvert,contractor,contractors,transcriber,controverting,transitional,transcendentalist,bakery,slurpee
